NAME	B cell	T cell	ciliated columnar cell of tracheobronchial tree	classical monocyte	leukocyte	lung endothelial cell	myeloid cell	natural killer cell	stromal cell
Sdccag8	1	1	61.4211750106213	74.0485775736303	1	1	96.181138164536	1	1
Sdf2l1	1	1	61.9698017855603	210.83876850882	1	1	245.145734622727	59.6823580350686	1
Sdpr	1	1	126.720927287379	1	1	2145.00578324849	1	1	195.084685968686
Sec14l3	1	1	9703.6646155266	1	1	1	1	1	1
Sec22a	1	1	84.7890879862834	1	1	1	1	1	207.427228549294
Sec23a	1	75.8744342317757	1	1	1	1	1	1	1
Sec24c	1	165.724725522947	32.965540800705	1	57.2317623732731	1	43.3748012228132	1	1
Selenbp1	1	1	962.400235248131	57.0765585868222	1	162.944943593949	1	1	1736.06548539239
Sell	543.157399568106	953.604003810402	1	236.501100069651	1201.49506208948	1	1	592.175544117781	1
Selplg	247.615923602086	2295.85254388468	1	959.499472183031	3080.09801725781	1	1188.51035351189	3642.36174126196	1
Sema3c	1	1	1	1	1	604.707994018169	1	1	1
Sema3e	1	1	287.148541165336	1	1	1	1	1	1
Sema3f	1	1	1	1	1	233.378371568176	1	1	1
Sema4a	1	1	1	139.045117909849	396.702847091645	1	235.188029771413	299.783124094551	1
Sema4b	38.8087371019561	1	1	1	1	1	1	1	1
Sema6a	1	1	13.4896025634419	1	1	289.976204073235	1	1	1
Sema6d	1	1	1	1	1	59.6604577847508	1	1	1
Sema7a	1	1	1	1	1	260.324914089273	1	1	1
Senp2	1	1	74.9045475354705	1	147.952111565729	1	15.4868490179381	1	32.4915073369675
Senp3	1	1	1	1	1	246.859788791283	1	1	1
Senp7	48.711142254057	44.758876659707	1	1	1	1	1	1	1
Sephs2	96.1320130065042	116.700960743936	58.3800238513867	143.406329875865	912.950895858202	1	93.8973894937474	303.399293955488	1
Sepn1	1	1	1	1	336.313632983503	1	1	1	75.504085800035
Sept1	96.2836958034418	245.00738020006	1	1	1	1	1	316.916092430987	1
Sept4	1	1	1	1	1	1215.13937311585	1	1	1151.45880646252
Sept6	69.3022545995959	434.521890680263	1	1	1	1	134.672073203624	190.156026858245	1
Sepx1	1	1	1	28.8121942571692	193.505926851869	1	1	1	1
Sergef	1	1	1	1	1	1	63.7041437521197	1	1
Serinc1	896.943442992558	78.0332274029209	65.8737971132623	83.1040614280516	1	632.208685719243	45.2855319681838	1	282.511463612784
Serpina3c	1	1	1	1	1	1	1	1	122.048211424856
Serpina3n	1	1	1	1	1	1	1	1	962.896539920034
Serpinb1a	926.716149353464	1	1	1	1	59.0358705001626	1	1	1
Serpinb6b	1	1	74.2591281681982	1	1	96.1805061756905	1	200.627558969609	1
Serpinb9	1	1	1	1	1	166.664365345295	74.529781773485	873.209112251366	90.5142300693916
Serpinb9b	1	1	1	1	1	1	1	122.859902392674	1
Serpine2	1	1	547.356689532607	1	1	1	1	1	761.315513608864
Serpinf1	1	1	1	1	1	1	1	1	1372.01099865086
Serping1	1	1	21.6743527125073	1	1	1	1	1	7297.31395593317
Serpinh1	1	1	17.9523173667744	1	1	70.3779480971198	1	1	281.645907447478
Sertad3	157.632787934084	1	1	1	1	1	1	1	28.6995325349337
Sesn1	69.7243047527947	67.6700461114178	1	1	1	1	1	1	1
Setd4	1	207.579621719467	44.0577780198276	1	1	1	1	20.2215323984989	1
Setd7	1	1	1	1	1	1	54.8230880641447	1	1
Sf3a1	233.761992939399	1	17.7386019549852	1	1	1	80.6780357494037	48.6931372270008	1
Sf3a3	297.563343781079	1	137.867877259462	34.967098084841	1	1	34.4417336292832	114.604502220033	32.0003199317844
Sf3b3	1	97.9939439217844	1	1	1	1	1	102.736609795537	1
Sfpi1	330.561770619817	1	1	824.646970924236	1059.2034836951	1	354.408988409668	1	1
Sft2d2	1	1	34.7157014905396	1	127.730539911607	1	45.8265813244382	1	1
Sft2d3	1	126.64760002754	1	1	1	43.9920484686638	1	1	1
Sfxn1	1	1	57.3730938780959	1	1	1	213.134024738305	1	36.1209069676613
Sfxn2	1	1	246.45313393865	1	1	1	1	1	1
Sfxn5	1	1	1	1	702.164575301299	1	1	1	1
Sgce	1	1	1	1	1	66.788938183243	1	1	299.760203159607
Sgk1	1	1	1	19.8288516846996	1	933.849058284803	55.8137055650875	1	299.259060196387
Sgms2	1	1	74.3899157328628	141.490088666581	82.7143902397966	1	1	1	54.5978725755704
Sgpl1	1	1	48.2202793332829	140.323703755351	1	1	74.2945044229727	1	1
Sgta	1	1	134.308256118786	1	89.0068115795014	1	72.6432895747009	1	116.359176374628
Sh2b1	1	1	35.829733963779	1	1	1	1	65.3196185950722	1
Sh2b3	1	1	1	1	1	190.194332145095	1	1	1
Sh2d1a	1	96.7742643173123	1	1	1	1	1	155.857136628038	1
Sh2d2a	1	170.156886426726	1	1	1	1	1	457.912556561312	1
Sh2d3c	1	1	1	1	313.262994894407	308.816112154949	248.751577627862	186.817942489858	1
Sh3bp1	1	51.17032087521	1	120.623837571505	1	1	97.7205514152855	41.7922968112572	1
Sh3pxd2b	1	1	1	1	1	1	47.6196678490888	1	1
Sh3tc1	1	1	1	1	1	202.409597065318	1	1	1
Sharpin	1	1	42.7128110174543	68.7982335088536	1	1	1	105.601300691379	31.6145590280437
Shkbp1	1	1	1	77.4459730985282	1	1	1	1	1
Shmt2	1	85.3641827548982	1	1	1	1	63.8120089607919	108.406749654646	217.247853153259
Sidt2	1	200.083176989534	1	63.2108530013173	326.191079430258	1	18.5157262360919	33.2182812907104	168.355003531183
Sigirr	1	98.7008869216818	22.7236503585008	1	1	331.341061779684	192.426729132764	211.992480535405	1
Siglece	1	1	1	58.6907838725203	99.8970527351839	1	14.8724322397053	1	1
Siglecg	855.77791862843	1	1	1	1	1	64.4218161285663	1	1
Sin3a	1	1	28.0125417954269	1	1	77.876086264123	40.1912272616765	430.421515112848	49.1726154169583
Sipa1	126.094224754792	6.36862063656934	1	30.9850941753831	435.649729844045	45.5964994450487	26.6462506892473	262.553286466096	1
Sirpb1a	1	1	1	123.182962511312	41.4243465528852	1	1	1	1
Sirpb1b	1	1	1	106.144363825054	559.933786768983	1	1	1	1
Sit1	1	518.696230794522	1	1	1	1	1	1	1
Siva1	1	36.0047470956191	165.022757480578	93.3059477363894	1	1	1	1	1
Skap1	1	524.74067723905	1	1	1	1	1	353.394733943205	1
Sla	1	103.018270081708	1	259.60749563491	1	1	157.368924255451	137.780461815272	1
Sla2	1	194.862282781736	1	1	1	1	1	199.719467724111	1
Slain1	1	1	1	1	1	1	1	117.342304681122	1
Slamf6	459.681047181482	1298.60948920375	1	1	1	1	1	1	1
Slamf7	1	1	1	1	1	1	260.479027655628	114.607440838679	1
Slamf8	1	1	1	105.091768354132	1	1	28.036508982771	1	1
Slamf9	1	1	1	1	1	1	266.320676754724	1	1
Slc10a6	1	1	1	1	1	159.157300409049	1	1	204.624921599605
Slc11a1	1	1	1	257.981968403391	223.068037462965	1	1	1	1
Slc12a6	143.040447919852	311.239114483217	1	1	138.522002020833	1	83.8520833168429	1	1
Slc15a3	1	1	1	88.4100701517193	33.7672575742799	1	1	1	1
Slc15a4	225.006923942196	1	1	39.618206775826	1	1	1	1	1
Slc16a3	1	1	223.137733771933	54.8508109956171	558.448101339167	1	1	1	1
Slc16a7	1	1	288.101370611018	1	1	1	1	1	1
Slc16a9	1	1	1	1	1	114.751324450158	1	1	71.5628985217884
Slc17a5	1	1	35.7913381869166	1	1	1	1	1	129.193154676124
Slc17a9	1	60.9377067103836	1	1	1	1	1	136.660491961481	1
Slc1a3	1	1	1	1	1	1	1	1	157.032929904212
Slc1a4	1	1	92.488846812658	1	1	1	1	1	138.140108330335
Slc23a2	1	1	372.57721240747	1	1	1	67.0208117258825	1	1
Slc24a6	1	1	1	80.9611120442721	1	1	1	1	59.218441485875
Slc25a10	1	1	226.255255023944	1	1	1	1	1	1
Slc25a20	311.309590856938	1	88.8886317827054	1	1	150.990823346783	67.4387623775301	1	1
Slc25a29	1	1	1	1	1	1	1	1	211.617404728616
Slc25a38	1	1	48.1690482587214	1	1	1	98.3433319057597	1	1
Slc25a45	1	1	1	1	1	1	86.8234996771313	1	1
Slc26a11	1	1	1	82.6444619560878	167.861301281223	1	1	1	1
Slc29a1	1	1	1	1	1	407.867939601255	1	1	249.188130769273
Slc29a3	1	1	1	127.320596912377	1	1	71.6843562757852	1	98.9354169910874
Slc2a3	1	1	1	1	224.726447026838	1	1	1	1
Slc2a6	1	1	1	148.462857702816	485.999851374704	1	144.298265001008	1	1
Slc30a4	1	1	1	1	1	1	1	1	109.073740184415
Slc30a5	1	1	57.5252863771474	1	1	333.77879313609	1	1	135.801633039587
Slc30a7	1	1	67.7584238574849	1	1	1	27.5488074275634	102.703943571235	1
Slc31a1	1	1	276.184018576832	1	1	1	1	1	1
Slc35a3	1	1	67.3832927000721	1	1	120.540454748849	1	1	1
Slc35a5	1	1	82.5793575911719	25.3079536683844	162.483510418452	1	1	1	1
Slc35b2	1	1	62.7199944980291	117.992071461826	1	84.5848279128934	54.6495799328883	1	1
Slc35b3	1	1	93.6192820397978	51.4487896433064	1	1	1	1	1
Slc35b4	1	1	1	1	1	51.5612513307011	54.9571238788426	1	1
Slc35c2	191.530743642097	1	47.8859813238692	147.068247334455	1	1	171.46027193213	1	1
Slc35e1	1	1	1	1	126.001955642001	49.8159677536379	1	61.5223194188818	1
Slc35e3	1	1	160.365167846744	1	1	1	1	1	1
Slc35e4	1	1	56.0327071718398	48.8943795450601	1	215.896606401484	1	1	1
Slc36a2	1	1	1	1	1	1	1	1	112.471944593445
Slc38a1	233.58311142586	100.766349305168	49.2896622906332	1	1	1	119.103124706423	74.8511840884038	1
Slc38a5	1	1	1	1	1	1	1	1	561.853400810115
Slc38a9	169.051915145724	1	1	1	1	1	24.7482880968377	1	1
Slc39a4	1	1	1178.99058436621	1	88.7970279738556	1	1	1	1
Slc39a6	1	1	1	1	1	103.577584134017	1	1	1
Slc40a1	1	1	1	1	722.997469622599	1	1	1	1
Slc43a3	1	1	235.791215289226	1	1	1448.70824495443	1	1	780.434619628104
Slc44a1	1	1	1	1	1	1	1	1	82.6452111975299
Slc44a3	1	1	254.775042571576	1	1	1	1	1	1
Slc44a4	1	1	306.120511603196	1	1	1	1	1	1
Slc46a3	1	1	1	1	1	1	203.343215598698	1	1
Slc4a7	89.7376298260509	1	1	1	1	1	5.9704289883465	1	1
Slc7a10	1	1	1	1	1	1	1	1	305.047687533275
Slc7a11	1	1	1	70.6423816509259	473.057487813693	1	1	1	1
Slc7a4	1	1	104.680306304795	1	1	1	1	1	1
Slc7a6os	73.5666741188923	1	1	1	1	1	39.7983340857642	110.48257144403	25.5873239116643
Slc7a7	1	1	177.959377255876	206.169935092373	1	1	1	1	1
Slc9a3r2	1	1	444.031218326607	1	1	2606.74045307921	1	1	373.017413683325
Slc9a9	1	1	1	31.6981659080063	1	1	1	96.0693322481858	1
Slco2a1	1	1	1	1	1	767.257010026534	1	1	1
Slco2b1	1	1	1	1	1	1	1	1	170.735078933155
Slco3a1	1	1	87.0140886880853	1	1	363.219810689208	1	1	340.239261877218
Slfn1	1	145.280052898265	1	143.273780234955	518.354709033641	1	1	1	1
Slfn2	293.355317264517	941.687565022942	1	524.365738290037	1148.58569566885	66.5637962523373	110.32507175685	354.577701419675	1
Slfn4	1	1	1	1	174.676660470151	1	1	1	1
Slfn5	1	61.9150513463515	1	139.647406529034	1	140.366429801634	19.5617811981605	1	1
Slit3	1	1	1	1	1	1	1	1	240.2620818856
Slpi	1	1	1	282.751436676738	4802.80349470091	1	1	1	1
Smad3	1	1	1	1	1	1	1	205.667832314352	1.40733615034316
Smad4	1	1	94.7943444856775	69.8270803743825	1	1	1	140.60683755811	43.1732988134749
Smad5	1	1	171.007316289443	1	1	1	1	1	1
Smad6	1	1	1	1	1	168.361869682595	1	1	1
Smagp	1	1	1	1	1	206.398071437815	1	1	1
Smarca2	1	1	1	1	1	300.84577400374	82.4548019541649	1	173.044114826363
Smarca4	1	1	110.468960457086	125.704047636836	1	131.583665767625	1	1	1
Smc4	91.4889276425706	538.294049486555	48.3310359682805	1	126.051116664023	1	32.9597631439975	135.73257695105	1
Smchd1	1	77.4237200423713	36.2378073236945	1	88.9440027633926	1	79.526990373088	1	1
Smndc1	1	1	37.775356281271	1	81.7691132858668	1	27.2908908643973	110.862995174019	1
Smoc2	1	1	1	1	1	1	1	1	515.889055323954
Smox	1	1	99.3914033966368	62.176285493559	138.728039235363	1	1	1	1
Smpd1	85.9327156639574	1	113.960765682459	1	1	1	1	1	170.527992386648
Smpd2	1	1	35.3371323765003	1	1	180.017045081668	1	1	1
Smtn	1	1	1	1	1	67.9715393882649	1	1	1
Smurf2	1	1	24.4140374724586	1	1	75.031149398569	1	1	1
Smyd3	1	126.00996506866	150.07358712517	1	1	1	1	1	1
Snai1	1	1	1	1	1	1	1	1	117.281780107151
Snai2	1	1	1	1	1	1	1	1	79.9943081276608
Snap23	92.8100579882886	1	1	107.664768787218	790.204465297273	45.906965409644	126.548217926821	75.942367472021	87.4248807943618
Snhg3	91.2517767637296	61.1753775288075	1	1	1	1	1	1	1
Snhg5	1	1	1	1	1	1	1	57.2398368377986	1
Snip1	93.627465579497	1	1	1	1	1	1	1	1
Snord104	1	1	1	1	1	1	1	37.9433930915388	1
Snrnp25	52.9584352695306	94.4101435239661	27.5267015690518	1	1	132.009475240427	1	1	1
Sntn	1	1	289.277786959995	1	1	1	1	1	1
Snx10	1	1	21.0224801705717	149.409093380475	223.125470218569	1	76.1857866877679	1	1
Snx15	1	1	1	1	1	112.310086948751	1	1	202.828879355341
Snx18	1	1	30.1056177844292	15.0331929328289	137.242265047735	1	74.9068957491587	39.9635020803833	66.2040708828479
Snx2	877.90551890804	204.978557222218	51.7618856032918	406.100201298839	1	231.603646987823	38.6234756314384	1	169.886784933564
Snx20	126.567391928912	109.560730010443	1	89.6795124056604	304.840469480745	1	280.612751075939	1	1
Snx30	1	1	1	76.7163371440864	1	1	1	1	1
Snx8	27.2116144776085	1	1	1	1	1	40.5848731633537	1	1
Soat1	1	1	21.8511983450478	96.4997614147386	1	1	55.4952287341758	1	51.3423064850191
Socs1	1	47.7469061193507	1	1	1	1	1	85.7884697220729	1
Socs2	1	1	35.3251991124153	1	1	58.8448936604483	1	1	293.229650601123
Sod3	1	1	1	1	1	1	1	1	3312.55333026047
Sorl1	327.953884234425	1	268.774943788216	195.02154435633	734.684580640268	1	67.1433758643248	39.3505274243701	47.937121945138
Sos2	1	1	1	1	1	1	1	99.53960573463	73.3479638749978
Sowahc	1	1	1	1	1	1	66.2407209405508	1	1
Sox17	1	1	1	1	1	162.728849599364	1	1	1
Sox18	1	1	1	1	1	521.402070065104	1	1	1
Sp1	1	1	26.938709260891	1	142.162764797772	60.5523974401383	32.3417118297275	1	55.3908258466563
Sp100	676.676809755039	289.646680225932	1	419.53238336663	205.826357602394	1	58.3243985002583	259.673732570082	1
Sp140	239.971152992532	40.3948445126791	1	55.7119460388415	258.97549701534	1	29.171627554603	1	1
Sp3	292.265702868048	101.931470341596	28.3231923695274	19.4376202691324	82.4707416634828	1	35.9133974299723	1	46.4761783424481
Spag17	1	1	145.223358301297	1	1	1	1	1	1
Spag6	1	1	548.390867811822	1	1	1	1	1	1
Spag8	1	1	243.37142071334	1	1	1	1	1	1
Sparc	1	1	1	1	1	699.185736156364	1	1	5043.85164751449
Sparcl1	1	1	1	1	1	351.017285330726	1	1	2438.04498842004
Spata13	1	205.886506433814	21.4463692045341	1	1	1	1	128.838309569076	1
Spata18	1	1	177.38174517076	1	1	1	1	1	1
Spcs3	1	1	1	53.4019116706837	1	1	1	1	1
Specc1l	1	158.842681977388	50.4526631993844	1	1	1	1	1	209.975814427915
Spef1	1	1	154.514346161317	1	1	1	1	1	1
Spef2	1	1	157.97843164325	1	1	1	1	1	1
Spen	1	1	38.8476628084471	1	1	1	1	68.3354405756537	44.1246701780859
Spg7	1	1	55.1742718705503	25.6789076029198	1	1	95.163679892821	100.954000407053	1
Sphk1	1	1	1	1	1	1	1	1	200.558800869815
Spib	720.916272011965	1	1	1	1	1	275.161271739638	1	1
Spin1	1	1	44.2944032979619	1	1	262.416079925395	1	1	77.1637014966782
Spint1	1	1	131.758662706535	1	1	1	112.621644589166	1	1
Spint2	1	66.4539907427633	1842.36548430476	1	1	1	142.236775785407	90.4908277335493	17.1958360656417
Spire1	1	1	1	1	1	1	73.1859515050259	1	1
Spn	1	199.044221125621	1	1	1	1	1	136.546529713983	1
Spon1	1	1	1	1	1	1	1	1	651.474003573288
Spon2	1	1	1	1	1	1	1	1	1474.58190106301
Spr	1	1	1	1	1	1	76.1985394086584	1	31.0358157827966
Spry1	1	1	1	1	1	1	1	1	106.931071964714
Spry2	1	1	28.9116022776058	1	68.5107810753433	22.3267780192455	1	1584.76038588096	173.286425152895
Spsb3	1	1	1	1	47.499259643525	1	1	1	68.5747019803894
Sqle	1	1	270.947318221358	1	1	1	1	1	130.37567515495
Srgap3	1	1	1	1	1	1	115.293446226784	1	1
Srgn	1007.0739753842	586.667866700956	1	757.634891475852	4710.68527432248	1118.14719525357	638.093827694677	383.064914812972	1
Srm	1	265.767969940992	1	1	1	129.270423609446	105.341594350152	49.6796204236057	31.2408122814294
Srp68	1	1	99.0887258317787	1	1	1	114.958105289163	1	1
Srp72	700.437269719414	165.279166070754	29.8319500226807	246.412921539094	1	1	151.00629592495	1	1
Srpk1	1	184.589377375246	87.5746178956024	60.0950688920847	1	1	1	134.417360800241	1
Srpk3	205.040363184523	1	1	1	1	1	1	1	1
Srpx	1	1	1	1	1	1	1	1	226.667314829321
Srpx2	1	1	1	1	1	1	1	1	100.406404390263
Srxn1	1	1	139.205391693588	1	1	1	1	1	172.152747425642
Ssbp2	1	1	230.244521525652	1	1	1	1	1	164.356760969026
Ssbp4	1	1	117.62031241409	191.077634935691	1	1	83.772031693216	174.006491259618	1
St14	1	1	206.441607605	1	1	1	1	1	1
St3gal5	1	1	44.5498290344771	1	1	1	82.0585795559924	1	1
St3gal6	1	1	176.096643416332	1	168.810098380378	272.206145846368	1	244.711454176549	1
St6galnac4	177.025068469443	1	1	1	1	87.4843388231948	1	1	1
St6galnac6	1	1	1	17.9892411545715	1	1	1	1	1
St7	1	1	1	1	1	1	1	1	64.6839760119166
St7l	167.356210700743	1	129.366425275157	1	1	57.9947790197876	1	1	1
Stab1	1	1	1	1	1	120.662148900348	1	1	1
Stambpl1	1	1	1	77.066056020139	1	1	1	45.3118749553426	55.3308418608119
Stap1	234.497465701574	1	1	1	1	1	89.1777428311519	1	1
Stard10	1	1	171.99541606986	1	1	1	1	1	1
Stard13	1	1	1	1	1	1	1	1	189.786765171247
Stard3	1	1	1	210.827022616076	1	1	35.8099585441816	1	1
Stard8	1	1	1	30.4614850642798	1	267.247127166054	1	1	1
Stat4	236.397917561671	1	1	1	76.3410941583498	1	1	247.044079954262	1
Stat5a	1	70.4440509875279	1	1	1	1	28.7839682491609	1	1
Stat5b	68.6937353885152	26.0728367681876	1	1	98.2249298187598	1	1	1	1
Stat6	1	102.884630145209	38.6491714389394	100.005883351413	425.656031211702	1	131.178109216565	114.985879947438	97.1592145991509
Steap3	1	1	1	1	1	1	1	1	146.891630716336
Stfa2l1	1	1	1	1	141.768713834563	1	1	1	1
Stim1	1	302.677798268944	343.628882604702	1	1	1	1	70.3979676274441	129.912715432024
Stk10	1	40.2274673415294	1	166.214875659317	274.916697569904	1	143.769735817584	221.93205243031	1
Stk11	1	1	101.629169885664	111.118458694808	1	1	40.9536291236487	1	1
Stk17b	1519.76679192087	350.937117989667	1	295.34957829273	1326.16897469537	1	297.917088643441	284.772816194411	1
Stk30	1	1	179.993143627195	1	1	1	1	1	1
Stk32c	1	1	1	1	1	1	48.3604902553746	41.0916963881671	1
Stk33	1	1	350.84496459381	1	1	1	1	1	1
Stmn1	94.129418033824	186.967330063292	1	1	1	257.509447741703	1	1	81.60174541311
Stmn2	1	1	1	1	1	824.334766832377	1	1	1
Stom	1	1	92.0562006525066	100.666406279633	1	1	1	1	1
Stoml1	1	1	1	1	1	65.6437679189254	1	1	1
Stra13	129.48065946052	1	22.3095365773044	1	1	54.9955860234978	56.2219765250439	40.9043988095591	1
Strada	1	1	72.4729118071956	133.685433026914	1	1	1	1	31.9338850409732
Strbp	60.1763320207567	1	229.047035204691	1	1	1	1	1	1
Stx11	1	1	1	124.539167588809	211.145076308257	1	1	116.4972606549	1
Stx18	1	1	1	64.8181717766162	1	1	1	1	72.4596443399798
Stx3	1	1	1	123.842824087003	1	71.9360495470159	40.7230621466541	1	1
Stx8	1	1	28.4024997282886	102.044714716083	1	121.363494785268	165.860569074314	1	1
Stxbp4	1	1	156.842179356888	1	1	1	1	1	1
Stxbp6	1	1	1	61.3353266426975	1	155.433504162025	1	1	1
Styx	56.9369167745011	18.8673948653693	1	1	1	1	1	1	1
Sugp1	1	230.714646543484	1	77.7412117919072	1	1	118.709350122909	1	46.7280879188185
Sulf2	1	1	1	33.4194236174164	1	1	32.4963988125968	229.53045782086	1
Sult1a1	1	1	1	1	1	118.316547756003	95.7343023556569	1	1
Sult5a1	1	1	1	1	1	1	1	1	179.842900753673
Sumf2	1	1	1	81.2576523304528	1	1	1	138.720668720211	1
Sun2	1	255.61923521317	1	1	342.574700037088	1	1	196.124276920365	19.4729631394559
Susd2	1	1	982.861320369502	1	1	1	1	1	1
Susd3	237.785709165804	1	1	359.446171248913	1	1	114.266400774898	136.724941869725	1
Svep1	1	1	1	1	1	1	1	1	256.263605636241
Svil	1	1	1	51.6680210313736	113.070714772085	1	1	1	14.9023736844315
Swap70	169.117133113692	1	1	1	1	56.4963416089758	100.073564471969	1	1
Syap1	1	1	1	1	1	74.0072276684587	1	131.545759223865	37.6583508866385
Syk	479.814381173546	1	1	131.511455004773	359.41234975636	1	81.5746269309514	117.216848930907	1
Syn2	1	1	1	1	1	1	1	1	91.5951930152501
Synm	1	1	27.4588579808145	1	1	1	1	1	119.173319988393
Syt11	1	1	1	95.1014385356018	1	1	1	1	1
Syt5	1	1	1033.10938095516	1	1	1	1	1	1
Sytl3	1	1	1	1	1	1	1	224.043746997259	1
Tab2	1	109.048719530556	1	156.024564077003	1	1	20.2081787095603	1	1
Tacstd2	1	1	146.449135691781	1	290.037371723852	1	1	1	1
Tada3	96.6620484498073	1	1	18.7967320552427	1	1	1	82.9156042488601	38.4986040711356
Taf12	167.884040205797	1	1	1	30.542934770969	1	140.697283466785	1	21.1234779246798
Taf13	1	1	1	131.580248264171	1	1	53.5658726874171	1	1
Taf1b	240.067181079181	186.913340549354	1	1	1	1	1	1	1
Taf2	1	1	1	1	1	1	43.0368033070911	1	1
Taf3	1	1	1	1	1	1	77.4920040549793	45.9272374242555	35.302432764135
Taf4b	1	33.5176731965351	1	1	1	1	1	1	1
Taf8	46.6866063441868	1	1	1	1	1	1	1	1
Tagln	1	1	1	1	1	1	1	1	460.265031041649
Tal1	1	1	1	1	1	73.3439178520221	1	1	1
Tank	1	111.943699100959	1	1	1	1	57.0727164340983	1	1
Tarbp2	129.980842777101	1	1	1	1	1	1	1	1
Tardbp	182.634983186268	118.854644871446	133.268827793904	1	1	1	42.8537155601364	31.547979664941	214.912275279418
Tarm1	1	1	1	17.0164923643216	297.112532262751	1	1	1	1
Tatdn1	1	1	1	1	1	64.8225312618737	1	1	1
Tbc1d10a	274.782885791116	1	1	1	1	21.9969963181766	1	109.911915122733	1
Tbc1d10c	610.358785986769	312.080491354528	1	1	479.372219528436	1	46.0264188845952	1148.67171577837	1
Tbc1d14	1	1	1	1	263.709833486679	1	1	1	1
Tbc1d15	1	1	1	1	1	1	59.6977667908611	1	1
Tbc1d17	1	217.949729759329	1	48.2458560068003	1	96.1441695317391	1	1	45.2797993891136
Tbc1d19	1	1	229.523534930429	1	1	31.8494570057509	1	1	1
Tbc1d4	1	1	1	1	1	1	172.589137050314	1	1
Tbc1d8	1	1	1	1	1	1	156.526122569048	1	1
Tbcc	1	1	67.4194277079148	1	1	108.667776745522	1	162.143735883127	1
Tbcd	1	1	1	1	1	1	120.097329819788	1	1
Tbl1xr1	1	170.87215283848	1	1	1	1	49.6393198230291	1	1
Tbpl1	1	1	54.0143098934644	1	155.338854481559	1	16.8293344028967	1	1
Tbx2	1	1	1	1	1	219.194547109647	1	1	213.979386717329
Tbx21	1	1	1	1	1	1	1	319.320435053869	1
Tbx3	1	1	1	1	1	555.439047111207	1	1	37.778426530848
Tbx4	1	1	1	1	1	1	1	1	208.885601133641
Tbx5	1	1	1	1	1	1	1	1	84.8096497997839
Tbxa2r	1	385.344894582452	1	1	1	117.258424025	1	1	1
Tcea3	1	1	204.425826763763	1	1	1	1	1	1
Tceal8	1	1	1	1	1	48.1593330779342	1	1	148.045784730944
Tceanc	1	1	1	1	1	1	1	65.4380873900994	1
Tcerg1	1	139.460740605916	1	1	1	1	59.0042505292208	1	218.404024351403
Tcf12	1	1	1	1	1	1	1	1	124.562324916391
Tcf21	1	1	1	1	1	1	1	1	319.550685806523
Tcf3	133.980648852048	1	1	1	1	1	1	59.7119312317881	30.8426882658446
Tcf7	1	572.905338388879	1	1	1	1	1	138.312252381608	1
Tcf7l2	1	1	22.1525831265128	1	1	1	139.373738049845	1	286.644267552194
Tcirg1	1	1	34.0240569435918	352.976346323773	1	1	1	2.92131161679224	1
Tcn2	1	1	106.932167016375	246.521725932544	254.05958298096	1866.37299163066	103.103798010897	1	423.920035930655
Tcp11	1	1	221.216178322969	1	1	1	1	1	1
Tctex1d2	1	1	160.353979458528	54.2268519632986	152.621100543476	1	33.5277195868763	1	1
Tctex1d4	1	1	691.63496207302	1	1	1	1	1	1
Tctn2	1	1	208.917163598669	1	1	1	1	1	1
Tdp1	1	1	1	1	1	1	82.8632067978094	1	1
Tdrd7	1	1	41.4474794422643	1	1	111.887586765672	1	1	1
Tecpr1	1	144.278228120623	68.851228083966	1	1	130.765630003534	1	74.0469592094879	1
Tek	1	1	1	1	1	1268.98640874867	1	1	1
Tekt1	1	1	546.077843363049	1	1	1	1	1	1
Tekt2	1	1	538.325180393542	1	1	1	1	1	1
Tekt4	1	1	405.383521718023	1	1	1	1	1	1
Tep1	1	1	28.9163645674044	251.061761259221	1	1	319.207905214503	66.5629706855393	47.4287958162156
Terf2ip	1	1	33.5909858070204	1	1	129.621888173849	1	1	1
Tes	91.5279391290129	212.042616196118	220.520243407077	1	1	1	176.048030150806	184.143496850849	1
Tesc	1	94.7701263254606	1	1	1	1	1	1	1
Tet2	65.8119289224205	20.0907992894911	1	26.4588860722791	1	1	64.0146003924838	1	1
Tet3	1	116.531335342032	44.0905553567098	1	1	1	21.5547823368784	1	51.2772109374268
Tex2	1	141.737384200658	1	1	1	1	175.764238164685	1	24.8165569932801
Tfam	171.154630090092	117.608444309978	1	1	1	1	1	180.024962410359	1
Tfip11	1	1	59.5576752517677	1	138.379614213429	36.2846146813206	1	1	1
Tgds	1	60.7705280583684	1	1	1	1	1	1	1
Tgfb1i1	1	1	1	1	1	175.169184377207	1	1	145.23963963167
Tgfb3	1	1	1	1	1	1	1	1	160.274613303511
Tgfbi	1	1	1	1594.20378542793	855.269262500476	1	167.590691127399	1	250.113679548184
Tgfbr1	1	1	1	1	1	1	55.7641425510532	1	1
Tgfbr3	1	1	1	1	1	120.722859449198	1	1	136.545672252719
Tgm2	1	1	55.8963505505664	1	1	356.125617101335	1	1	524.238134250426
Tgtp2	1	212.521744548117	31.2939037053689	1	1	78.6946851912929	1	35.2742084085592	1
Th1l	1	1	65.1489851455181	205.233728827013	1	1	41.9638422142842	1	1
Thada	1	58.8768081846643	1	1	1	1	1	1	1
Thap7	1	1	1	74.3732184528989	1	1	1	1	19.205724583951
Thbd	1	1	1	27.3363587042279	1	2292.11502840718	1	1	777.253215280742
